Code,GSS_CODE,Name,NAME,ONS_INNER,Pivot Field Names,SUB_2006,SUB_2009,Year,CO2 emissions per capita,Domestic 2005,Domestic 2006,Domestic 2007,Domestic 2008,Domestic 2009,Domestic 2010,Domestic 2011,Domestic 2012,Domestic 2013,Domestic 2014,Geometry,Grand Total 2005,Grand Total 2006,Grand Total 2007,Grand Total 2008,Grand Total 2009,Grand Total 2010,Grand Total 2011,Grand Total 2012,Grand Total 2013,Grand Total 2014,HECTARES,Industry and Commercial 2005,Industry and Commercial 2006,Industry and Commercial 2007,Industry and Commercial 2008,Industry and Commercial 2009,Industry and Commercial 2010,Industry and Commercial 2011,Industry and Commercial 2012,Industry and Commercial 2013,Industry and Commercial 2014,N. LULUCF Net Emissions 2005,N. LULUCF Net Emissions 2006,N. LULUCF Net Emissions 2007,N. LULUCF Net Emissions 2008,N. LULUCF Net Emissions 2009,N. LULUCF Net Emissions 2010,N. LULUCF Net Emissions 2011,N. LULUCF Net Emissions 2012,N. LULUCF Net Emissions 2013,N. LULUCF Net Emissions 2014,NONLD_AREA,"Population ('000s, mid-year estimate) 2005","Population ('000s, mid-year estimate) 2006","Population ('000s, mid-year estimate) 2007","Population ('000s, mid-year estimate) 2008","Population ('000s, mid-year estimate) 2009","Population ('000s, mid-year estimate) 2010","Population ('000s, mid-year estimate) 2011","Population ('000s, mid-year estimate) 2012","Population ('000s, mid-year estimate) 2013","Population ('000s, mid-year estimate) 2014",Transport 2005,Transport 2006,Transport 2007,Transport 2008,Transport 2009,Transport 2010,Transport 2011,Transport 2012,Transport 2013,Transport 2014
E09000008,E09000008,Croydon,Croydon,F,Per Capita Emissions (t) 2014,,,1/1/2014,3.290308034,830.220422461,825.684712526,804.944226607,817.161523274,731.557381983,786.284531264,691.230753678,748.560193187,734.014883332,611.190925256,Polygon,1765.572539390,1733.070379561,1679.941477704,1669.565552959,1509.169520203,1577.030196533,1424.531759813,1517.169339848,1461.761731471,1237.287433005,8649.441,573.177289357,553.762018157,522.595072136,526.009579550,464.176504581,484.989048442,434.370083329,473.797861371,436.111662352,333.957975143,2.923820057,2.706886094,2.515296352,2.332544994,2.227594641,2.050714749,1.889716994,1.700157276,1.589112054,1.377379454,0,339.052,340.449,344.029,349.308,352.763,357.951,364.815,368.886,372.752,376.04,359.251007515,350.916762783,349.886882609,324.061905141,311.208038997,303.705902078,297.041205812,293.111128015,290.046073733,290.761153152
E09000008,E09000008,Croydon,Croydon,F,Per Capita Emissions (t) 2013,,,1/1/2013,3.921539607,830.220422461,825.684712526,804.944226607,817.161523274,731.557381983,786.284531264,691.230753678,748.560193187,734.014883332,611.190925256,Polygon,1765.572539390,1733.070379561,1679.941477704,1669.565552959,1509.169520203,1577.030196533,1424.531759813,1517.169339848,1461.761731471,1237.287433005,8649.441,573.177289357,553.762018157,522.595072136,526.009579550,464.176504581,484.989048442,434.370083329,473.797861371,436.111662352,333.957975143,2.923820057,2.706886094,2.515296352,2.332544994,2.227594641,2.050714749,1.889716994,1.700157276,1.589112054,1.377379454,0,339.052,340.449,344.029,349.308,352.763,357.951,364.815,368.886,372.752,376.04,359.251007515,350.916762783,349.886882609,324.061905141,311.208038997,303.705902078,297.041205812,293.111128015,290.046073733,290.761153152
E09000008,E09000008,Croydon,Croydon,F,Per Capita Emissions (t) 2012,,,1/1/2012,4.112840660,830.220422461,825.684712526,804.944226607,817.161523274,731.557381983,786.284531264,691.230753678,748.560193187,734.014883332,611.190925256,Polygon,1765.572539390,1733.070379561,1679.941477704,1669.565552959,1509.169520203,1577.030196533,1424.531759813,1517.169339848,1461.761731471,1237.287433005,8649.441,573.177289357,553.762018157,522.595072136,526.009579550,464.176504581,484.989048442,434.370083329,473.797861371,436.111662352,333.957975143,2.923820057,2.706886094,2.515296352,2.332544994,2.227594641,2.050714749,1.889716994,1.700157276,1.589112054,1.377379454,0,339.052,340.449,344.029,349.308,352.763,357.951,364.815,368.886,372.752,376.04,359.251007515,350.916762783,349.886882609,324.061905141,311.208038997,303.705902078,297.041205812,293.111128015,290.046073733,290.761153152
E09000008,E09000008,Croydon,Croydon,F,Per Capita Emissions (t) 2011,,,1/1/2011,3.904805887,830.220422461,825.684712526,804.944226607,817.161523274,731.557381983,786.284531264,691.230753678,748.560193187,734.014883332,611.190925256,Polygon,1765.572539390,1733.070379561,1679.941477704,1669.565552959,1509.169520203,1577.030196533,1424.531759813,1517.169339848,1461.761731471,1237.287433005,8649.441,573.177289357,553.762018157,522.595072136,526.009579550,464.176504581,484.989048442,434.370083329,473.797861371,436.111662352,333.957975143,2.923820057,2.706886094,2.515296352,2.332544994,2.227594641,2.050714749,1.889716994,1.700157276,1.589112054,1.377379454,0,339.052,340.449,344.029,349.308,352.763,357.951,364.815,368.886,372.752,376.04,359.251007515,350.916762783,349.886882609,324.061905141,311.208038997,303.705902078,297.041205812,293.111128015,290.046073733,290.761153152
E09000008,E09000008,Croydon,Croydon,F,Per Capita Emissions (t) 2010,,,1/1/2010,4.405715298,830.220422461,825.684712526,804.944226607,817.161523274,731.557381983,786.284531264,691.230753678,748.560193187,734.014883332,611.190925256,Polygon,1765.572539390,1733.070379561,1679.941477704,1669.565552959,1509.169520203,1577.030196533,1424.531759813,1517.169339848,1461.761731471,1237.287433005,8649.441,573.177289357,553.762018157,522.595072136,526.009579550,464.176504581,484.989048442,434.370083329,473.797861371,436.111662352,333.957975143,2.923820057,2.706886094,2.515296352,2.332544994,2.227594641,2.050714749,1.889716994,1.700157276,1.589112054,1.377379454,0,339.052,340.449,344.029,349.308,352.763,357.951,364.815,368.886,372.752,376.04,359.251007515,350.916762783,349.886882609,324.061905141,311.208038997,303.705902078,297.041205812,293.111128015,290.046073733,290.761153152
E09000008,E09000008,Croydon,Croydon,F,Per Capita Emissions (t) 2009,,,1/1/2009,4.278140055,830.220422461,825.684712526,804.944226607,817.161523274,731.557381983,786.284531264,691.230753678,748.560193187,734.014883332,611.190925256,Polygon,1765.572539390,1733.070379561,1679.941477704,1669.565552959,1509.169520203,1577.030196533,1424.531759813,1517.169339848,1461.761731471,1237.287433005,8649.441,573.177289357,553.762018157,522.595072136,526.009579550,464.176504581,484.989048442,434.370083329,473.797861371,436.111662352,333.957975143,2.923820057,2.706886094,2.515296352,2.332544994,2.227594641,2.050714749,1.889716994,1.700157276,1.589112054,1.377379454,0,339.052,340.449,344.029,349.308,352.763,357.951,364.815,368.886,372.752,376.04,359.251007515,350.916762783,349.886882609,324.061905141,311.208038997,303.705902078,297.041205812,293.111128015,290.046073733,290.761153152
E09000008,E09000008,Croydon,Croydon,F,Per Capita Emissions (t) 2008,,,1/1/2008,4.779637320,830.220422461,825.684712526,804.944226607,817.161523274,731.557381983,786.284531264,691.230753678,748.560193187,734.014883332,611.190925256,Polygon,1765.572539390,1733.070379561,1679.941477704,1669.565552959,1509.169520203,1577.030196533,1424.531759813,1517.169339848,1461.761731471,1237.287433005,8649.441,573.177289357,553.762018157,522.595072136,526.009579550,464.176504581,484.989048442,434.370083329,473.797861371,436.111662352,333.957975143,2.923820057,2.706886094,2.515296352,2.332544994,2.227594641,2.050714749,1.889716994,1.700157276,1.589112054,1.377379454,0,339.052,340.449,344.029,349.308,352.763,357.951,364.815,368.886,372.752,376.04,359.251007515,350.916762783,349.886882609,324.061905141,311.208038997,303.705902078,297.041205812,293.111128015,290.046073733,290.761153152
E09000008,E09000008,Croydon,Croydon,F,Per Capita Emissions (t) 2007,,,1/1/2007,4.883139147,830.220422461,825.684712526,804.944226607,817.161523274,731.557381983,786.284531264,691.230753678,748.560193187,734.014883332,611.190925256,Polygon,1765.572539390,1733.070379561,1679.941477704,1669.565552959,1509.169520203,1577.030196533,1424.531759813,1517.169339848,1461.761731471,1237.287433005,8649.441,573.177289357,553.762018157,522.595072136,526.009579550,464.176504581,484.989048442,434.370083329,473.797861371,436.111662352,333.957975143,2.923820057,2.706886094,2.515296352,2.332544994,2.227594641,2.050714749,1.889716994,1.700157276,1.589112054,1.377379454,0,339.052,340.449,344.029,349.308,352.763,357.951,364.815,368.886,372.752,376.04,359.251007515,350.916762783,349.886882609,324.061905141,311.208038997,303.705902078,297.041205812,293.111128015,290.046073733,290.761153152
E09000008,E09000008,Croydon,Croydon,F,Per Capita Emissions (t) 2006,,,1/1/2006,5.090543311,830.220422461,825.684712526,804.944226607,817.161523274,731.557381983,786.284531264,691.230753678,748.560193187,734.014883332,611.190925256,Polygon,1765.572539390,1733.070379561,1679.941477704,1669.565552959,1509.169520203,1577.030196533,1424.531759813,1517.169339848,1461.761731471,1237.287433005,8649.441,573.177289357,553.762018157,522.595072136,526.009579550,464.176504581,484.989048442,434.370083329,473.797861371,436.111662352,333.957975143,2.923820057,2.706886094,2.515296352,2.332544994,2.227594641,2.050714749,1.889716994,1.700157276,1.589112054,1.377379454,0,339.052,340.449,344.029,349.308,352.763,357.951,364.815,368.886,372.752,376.04,359.251007515,350.916762783,349.886882609,324.061905141,311.208038997,303.705902078,297.041205812,293.111128015,290.046073733,290.761153152
E09000008,E09000008,Croydon,Croydon,F,Per Capita Emissions (t) 2005,,,1/1/2005,5.207379810,830.220422461,825.684712526,804.944226607,817.161523274,731.557381983,786.284531264,691.230753678,748.560193187,734.014883332,611.190925256,Polygon,1765.572539390,1733.070379561,1679.941477704,1669.565552959,1509.169520203,1577.030196533,1424.531759813,1517.169339848,1461.761731471,1237.287433005,8649.441,573.177289357,553.762018157,522.595072136,526.009579550,464.176504581,484.989048442,434.370083329,473.797861371,436.111662352,333.957975143,2.923820057,2.706886094,2.515296352,2.332544994,2.227594641,2.050714749,1.889716994,1.700157276,1.589112054,1.377379454,0,339.052,340.449,344.029,349.308,352.763,357.951,364.815,368.886,372.752,376.04,359.251007515,350.916762783,349.886882609,324.061905141,311.208038997,303.705902078,297.041205812,293.111128015,290.046073733,290.761153152
E09000006,E09000006,Bromley,Bromley,F,Per Capita Emissions (t) 2014,,,1/1/2014,3.672210942,812.369050572,809.590687261,786.004468495,796.629693799,719.839979524,774.826675620,674.814455113,733.400129893,719.921982868,597.143169714,Polygon,1568.055999240,1603.629489682,1523.673234352,1506.262431950,1382.621188312,1439.136649528,1298.996153867,1378.465208162,1342.960799563,1179.800587018,15013.487,378.701040839,425.001837098,375.555219838,365.200221909,330.554765773,339.538266344,307.189772729,333.781993779,316.461572660,274.208443400,3.705752721,3.331311976,2.993933396,2.695624237,2.600841370,2.300497366,2.044733575,1.705517462,1.552721877,1.127574749,0,299.421,300.963,302.625,304.968,306.924,308.56,310.554,314.036,317.899,321.278,373.280155109,365.705653346,359.119612623,341.736892004,329.625601645,322.471210198,314.947192451,309.577567028,305.024522158,307.321399155
E09000006,E09000006,Bromley,Bromley,F,Per Capita Emissions (t) 2013,,,1/1/2013,4.224488909,812.369050572,809.590687261,786.004468495,796.629693799,719.839979524,774.826675620,674.814455113,733.400129893,719.921982868,597.143169714,Polygon,1568.055999240,1603.629489682,1523.673234352,1506.262431950,1382.621188312,1439.136649528,1298.996153867,1378.465208162,1342.960799563,1179.800587018,15013.487,378.701040839,425.001837098,375.555219838,365.200221909,330.554765773,339.538266344,307.189772729,333.781993779,316.461572660,274.208443400,3.705752721,3.331311976,2.993933396,2.695624237,2.600841370,2.300497366,2.044733575,1.705517462,1.552721877,1.127574749,0,299.421,300.963,302.625,304.968,306.924,308.56,310.554,314.036,317.899,321.278,373.280155109,365.705653346,359.119612623,341.736892004,329.625601645,322.471210198,314.947192451,309.577567028,305.024522158,307.321399155
E09000006,E09000006,Bromley,Bromley,F,Per Capita Emissions (t) 2012,,,1/1/2012,4.389513330,812.369050572,809.590687261,786.004468495,796.629693799,719.839979524,774.826675620,674.814455113,733.400129893,719.921982868,597.143169714,Polygon,1568.055999240,1603.629489682,1523.673234352,1506.262431950,1382.621188312,1439.136649528,1298.996153867,1378.465208162,1342.960799563,1179.800587018,15013.487,378.701040839,425.001837098,375.555219838,365.200221909,330.554765773,339.538266344,307.189772729,333.781993779,316.461572660,274.208443400,3.705752721,3.331311976,2.993933396,2.695624237,2.600841370,2.300497366,2.044733575,1.705517462,1.552721877,1.127574749,0,299.421,300.963,302.625,304.968,306.924,308.56,310.554,314.036,317.899,321.278,373.280155109,365.705653346,359.119612623,341.736892004,329.625601645,322.471210198,314.947192451,309.577567028,305.024522158,307.321399155
E09000006,E09000006,Bromley,Bromley,F,Per Capita Emissions (t) 2011,,,1/1/2011,4.182835043,812.369050572,809.590687261,786.004468495,796.629693799,719.839979524,774.826675620,674.814455113,733.400129893,719.921982868,597.143169714,Polygon,1568.055999240,1603.629489682,1523.673234352,1506.262431950,1382.621188312,1439.136649528,1298.996153867,1378.465208162,1342.960799563,1179.800587018,15013.487,378.701040839,425.001837098,375.555219838,365.200221909,330.554765773,339.538266344,307.189772729,333.781993779,316.461572660,274.208443400,3.705752721,3.331311976,2.993933396,2.695624237,2.600841370,2.300497366,2.044733575,1.705517462,1.552721877,1.127574749,0,299.421,300.963,302.625,304.968,306.924,308.56,310.554,314.036,317.899,321.278,373.280155109,365.705653346,359.119612623,341.736892004,329.625601645,322.471210198,314.947192451,309.577567028,305.024522158,307.321399155
E09000006,E09000006,Bromley,Bromley,F,Per Capita Emissions (t) 2010,,,1/1/2010,4.664041514,812.369050572,809.590687261,786.004468495,796.629693799,719.839979524,774.826675620,674.814455113,733.400129893,719.921982868,597.143169714,Polygon,1568.055999240,1603.629489682,1523.673234352,1506.262431950,1382.621188312,1439.136649528,1298.996153867,1378.465208162,1342.960799563,1179.800587018,15013.487,378.701040839,425.001837098,375.555219838,365.200221909,330.554765773,339.538266344,307.189772729,333.781993779,316.461572660,274.208443400,3.705752721,3.331311976,2.993933396,2.695624237,2.600841370,2.300497366,2.044733575,1.705517462,1.552721877,1.127574749,0,299.421,300.963,302.625,304.968,306.924,308.56,310.554,314.036,317.899,321.278,373.280155109,365.705653346,359.119612623,341.736892004,329.625601645,322.471210198,314.947192451,309.577567028,305.024522158,307.321399155
E09000006,E09000006,Bromley,Bromley,F,Per Capita Emissions (t) 2009,,,1/1/2009,4.504767266,812.369050572,809.590687261,786.004468495,796.629693799,719.839979524,774.826675620,674.814455113,733.400129893,719.921982868,597.143169714,Polygon,1568.055999240,1603.629489682,1523.673234352,1506.262431950,1382.621188312,1439.136649528,1298.996153867,1378.465208162,1342.960799563,1179.800587018,15013.487,378.701040839,425.001837098,375.555219838,365.200221909,330.554765773,339.538266344,307.189772729,333.781993779,316.461572660,274.208443400,3.705752721,3.331311976,2.993933396,2.695624237,2.600841370,2.300497366,2.044733575,1.705517462,1.552721877,1.127574749,0,299.421,300.963,302.625,304.968,306.924,308.56,310.554,314.036,317.899,321.278,373.280155109,365.705653346,359.119612623,341.736892004,329.625601645,322.471210198,314.947192451,309.577567028,305.024522158,307.321399155
E09000006,E09000006,Bromley,Bromley,F,Per Capita Emissions (t) 2008,,,1/1/2008,4.939083550,812.369050572,809.590687261,786.004468495,796.629693799,719.839979524,774.826675620,674.814455113,733.400129893,719.921982868,597.143169714,Polygon,1568.055999240,1603.629489682,1523.673234352,1506.262431950,1382.621188312,1439.136649528,1298.996153867,1378.465208162,1342.960799563,1179.800587018,15013.487,378.701040839,425.001837098,375.555219838,365.200221909,330.554765773,339.538266344,307.189772729,333.781993779,316.461572660,274.208443400,3.705752721,3.331311976,2.993933396,2.695624237,2.600841370,2.300497366,2.044733575,1.705517462,1.552721877,1.127574749,0,299.421,300.963,302.625,304.968,306.924,308.56,310.554,314.036,317.899,321.278,373.280155109,365.705653346,359.119612623,341.736892004,329.625601645,322.471210198,314.947192451,309.577567028,305.024522158,307.321399155
E09000006,E09000006,Bromley,Bromley,F,Per Capita Emissions (t) 2007,,,1/1/2007,5.034855793,812.369050572,809.590687261,786.004468495,796.629693799,719.839979524,774.826675620,674.814455113,733.400129893,719.921982868,597.143169714,Polygon,1568.055999240,1603.629489682,1523.673234352,1506.262431950,1382.621188312,1439.136649528,1298.996153867,1378.465208162,1342.960799563,1179.800587018,15013.487,378.701040839,425.001837098,375.555219838,365.200221909,330.554765773,339.538266344,307.189772729,333.781993779,316.461572660,274.208443400,3.705752721,3.331311976,2.993933396,2.695624237,2.600841370,2.300497366,2.044733575,1.705517462,1.552721877,1.127574749,0,299.421,300.963,302.625,304.968,306.924,308.56,310.554,314.036,317.899,321.278,373.280155109,365.705653346,359.119612623,341.736892004,329.625601645,322.471210198,314.947192451,309.577567028,305.024522158,307.321399155
E09000006,E09000006,Bromley,Bromley,F,Per Capita Emissions (t) 2006,,,1/1/2006,5.328327700,812.369050572,809.590687261,786.004468495,796.629693799,719.839979524,774.826675620,674.814455113,733.400129893,719.921982868,597.143169714,Polygon,1568.055999240,1603.629489682,1523.673234352,1506.262431950,1382.621188312,1439.136649528,1298.996153867,1378.465208162,1342.960799563,1179.800587018,15013.487,378.701040839,425.001837098,375.555219838,365.200221909,330.554765773,339.538266344,307.189772729,333.781993779,316.461572660,274.208443400,3.705752721,3.331311976,2.993933396,2.695624237,2.600841370,2.300497366,2.044733575,1.705517462,1.552721877,1.127574749,0,299.421,300.963,302.625,304.968,306.924,308.56,310.554,314.036,317.899,321.278,373.280155109,365.705653346,359.119612623,341.736892004,329.625601645,322.471210198,314.947192451,309.577567028,305.024522158,307.321399155
E09000006,E09000006,Bromley,Bromley,F,Per Capita Emissions (t) 2005,,,1/1/2005,5.236960665,812.369050572,809.590687261,786.004468495,796.629693799,719.839979524,774.826675620,674.814455113,733.400129893,719.921982868,597.143169714,Polygon,1568.055999240,1603.629489682,1523.673234352,1506.262431950,1382.621188312,1439.136649528,1298.996153867,1378.465208162,1342.960799563,1179.800587018,15013.487,378.701040839,425.001837098,375.555219838,365.200221909,330.554765773,339.538266344,307.189772729,333.781993779,316.461572660,274.208443400,3.705752721,3.331311976,2.993933396,2.695624237,2.600841370,2.300497366,2.044733575,1.705517462,1.552721877,1.127574749,0,299.421,300.963,302.625,304.968,306.924,308.56,310.554,314.036,317.899,321.278,373.280155109,365.705653346,359.119612623,341.736892004,329.625601645,322.471210198,314.947192451,309.577567028,305.024522158,307.321399155
E09000018,E09000018,Hounslow,Hounslow,F,Per Capita Emissions (t) 2014,,,1/1/2014,4.809477584,491.583208888,492.137657603,483.552202342,491.082924704,442.089098635,476.379181447,416.892870903,450.346961977,440.487918333,367.460336773,Polygon,1602.235207529,1638.988718493,1595.653283920,1537.281078274,1420.353978620,1525.975302539,1412.903720456,1481.030332526,1424.977047727,1277.243342973,5658.541,678.421919905,718.657461774,699.041225197,651.676811741,598.861079226,678.084585353,633.338868754,667.513333103,627.412431782,546.168082881,1.769651437,1.641461785,1.547571938,1.440340053,1.388330300,1.289428640,1.195675909,1.074435299,1.027896652,0.897847725,60.755,223.776,228.126,233.454,237.907,243.366,249.236,254.927,259.052,262.407,265.568,430.460427300,426.552137330,411.512284443,393.081001776,378.015470458,370.222107099,361.476304890,362.095602147,356.048800961,362.717075594
E09000018,E09000018,Hounslow,Hounslow,F,Per Capita Emissions (t) 2013,,,1/1/2013,5.430407907,491.583208888,492.137657603,483.552202342,491.082924704,442.089098635,476.379181447,416.892870903,450.346961977,440.487918333,367.460336773,Polygon,1602.235207529,1638.988718493,1595.653283920,1537.281078274,1420.353978620,1525.975302539,1412.903720456,1481.030332526,1424.977047727,1277.243342973,5658.541,678.421919905,718.657461774,699.041225197,651.676811741,598.861079226,678.084585353,633.338868754,667.513333103,627.412431782,546.168082881,1.769651437,1.641461785,1.547571938,1.440340053,1.388330300,1.289428640,1.195675909,1.074435299,1.027896652,0.897847725,60.755,223.776,228.126,233.454,237.907,243.366,249.236,254.927,259.052,262.407,265.568,430.460427300,426.552137330,411.512284443,393.081001776,378.015470458,370.222107099,361.476304890,362.095602147,356.048800961,362.717075594
E09000018,E09000018,Hounslow,Hounslow,F,Per Capita Emissions (t) 2012,,,1/1/2012,5.717115994,491.583208888,492.137657603,483.552202342,491.082924704,442.089098635,476.379181447,416.892870903,450.346961977,440.487918333,367.460336773,Polygon,1602.235207529,1638.988718493,1595.653283920,1537.281078274,1420.353978620,1525.975302539,1412.903720456,1481.030332526,1424.977047727,1277.243342973,5658.541,678.421919905,718.657461774,699.041225197,651.676811741,598.861079226,678.084585353,633.338868754,667.513333103,627.412431782,546.168082881,1.769651437,1.641461785,1.547571938,1.440340053,1.388330300,1.289428640,1.195675909,1.074435299,1.027896652,0.897847725,60.755,223.776,228.126,233.454,237.907,243.366,249.236,254.927,259.052,262.407,265.568,430.460427300,426.552137330,411.512284443,393.081001776,378.015470458,370.222107099,361.476304890,362.095602147,356.048800961,362.717075594
E09000018,E09000018,Hounslow,Hounslow,F,Per Capita Emissions (t) 2011,,,1/1/2011,5.542385547,491.583208888,492.137657603,483.552202342,491.082924704,442.089098635,476.379181447,416.892870903,450.346961977,440.487918333,367.460336773,Polygon,1602.235207529,1638.988718493,1595.653283920,1537.281078274,1420.353978620,1525.975302539,1412.903720456,1481.030332526,1424.977047727,1277.243342973,5658.541,678.421919905,718.657461774,699.041225197,651.676811741,598.861079226,678.084585353,633.338868754,667.513333103,627.412431782,546.168082881,1.769651437,1.641461785,1.547571938,1.440340053,1.388330300,1.289428640,1.195675909,1.074435299,1.027896652,0.897847725,60.755,223.776,228.126,233.454,237.907,243.366,249.236,254.927,259.052,262.407,265.568,430.460427300,426.552137330,411.512284443,393.081001776,378.015470458,370.222107099,361.476304890,362.095602147,356.048800961,362.717075594
E09000018,E09000018,Hounslow,Hounslow,F,Per Capita Emissions (t) 2010,,,1/1/2010,6.122611912,491.583208888,492.137657603,483.552202342,491.082924704,442.089098635,476.379181447,416.892870903,450.346961977,440.487918333,367.460336773,Polygon,1602.235207529,1638.988718493,1595.653283920,1537.281078274,1420.353978620,1525.975302539,1412.903720456,1481.030332526,1424.977047727,1277.243342973,5658.541,678.421919905,718.657461774,699.041225197,651.676811741,598.861079226,678.084585353,633.338868754,667.513333103,627.412431782,546.168082881,1.769651437,1.641461785,1.547571938,1.440340053,1.388330300,1.289428640,1.195675909,1.074435299,1.027896652,0.897847725,60.755,223.776,228.126,233.454,237.907,243.366,249.236,254.927,259.052,262.407,265.568,430.460427300,426.552137330,411.512284443,393.081001776,378.015470458,370.222107099,361.476304890,362.095602147,356.048800961,362.717075594
E09000018,E09000018,Hounslow,Hounslow,F,Per Capita Emissions (t) 2009,,,1/1/2009,5.836287643,491.583208888,492.137657603,483.552202342,491.082924704,442.089098635,476.379181447,416.892870903,450.346961977,440.487918333,367.460336773,Polygon,1602.235207529,1638.988718493,1595.653283920,1537.281078274,1420.353978620,1525.975302539,1412.903720456,1481.030332526,1424.977047727,1277.243342973,5658.541,678.421919905,718.657461774,699.041225197,651.676811741,598.861079226,678.084585353,633.338868754,667.513333103,627.412431782,546.168082881,1.769651437,1.641461785,1.547571938,1.440340053,1.388330300,1.289428640,1.195675909,1.074435299,1.027896652,0.897847725,60.755,223.776,228.126,233.454,237.907,243.366,249.236,254.927,259.052,262.407,265.568,430.460427300,426.552137330,411.512284443,393.081001776,378.015470458,370.222107099,361.476304890,362.095602147,356.048800961,362.717075594
E09000018,E09000018,Hounslow,Hounslow,F,Per Capita Emissions (t) 2008,,,1/1/2008,6.461689140,491.583208888,492.137657603,483.552202342,491.082924704,442.089098635,476.379181447,416.892870903,450.346961977,440.487918333,367.460336773,Polygon,1602.235207529,1638.988718493,1595.653283920,1537.281078274,1420.353978620,1525.975302539,1412.903720456,1481.030332526,1424.977047727,1277.243342973,5658.541,678.421919905,718.657461774,699.041225197,651.676811741,598.861079226,678.084585353,633.338868754,667.513333103,627.412431782,546.168082881,1.769651437,1.641461785,1.547571938,1.440340053,1.388330300,1.289428640,1.195675909,1.074435299,1.027896652,0.897847725,60.755,223.776,228.126,233.454,237.907,243.366,249.236,254.927,259.052,262.407,265.568,430.460427300,426.552137330,411.512284443,393.081001776,378.015470458,370.222107099,361.476304890,362.095602147,356.048800961,362.717075594
E09000018,E09000018,Hounslow,Hounslow,F,Per Capita Emissions (t) 2007,,,1/1/2007,6.834979413,491.583208888,492.137657603,483.552202342,491.082924704,442.089098635,476.379181447,416.892870903,450.346961977,440.487918333,367.460336773,Polygon,1602.235207529,1638.988718493,1595.653283920,1537.281078274,1420.353978620,1525.975302539,1412.903720456,1481.030332526,1424.977047727,1277.243342973,5658.541,678.421919905,718.657461774,699.041225197,651.676811741,598.861079226,678.084585353,633.338868754,667.513333103,627.412431782,546.168082881,1.769651437,1.641461785,1.547571938,1.440340053,1.388330300,1.289428640,1.195675909,1.074435299,1.027896652,0.897847725,60.755,223.776,228.126,233.454,237.907,243.366,249.236,254.927,259.052,262.407,265.568,430.460427300,426.552137330,411.512284443,393.081001776,378.015470458,370.222107099,361.476304890,362.095602147,356.048800961,362.717075594
E09000018,E09000018,Hounslow,Hounslow,F,Per Capita Emissions (t) 2006,,,1/1/2006,7.184576587,491.583208888,492.137657603,483.552202342,491.082924704,442.089098635,476.379181447,416.892870903,450.346961977,440.487918333,367.460336773,Polygon,1602.235207529,1638.988718493,1595.653283920,1537.281078274,1420.353978620,1525.975302539,1412.903720456,1481.030332526,1424.977047727,1277.243342973,5658.541,678.421919905,718.657461774,699.041225197,651.676811741,598.861079226,678.084585353,633.338868754,667.513333103,627.412431782,546.168082881,1.769651437,1.641461785,1.547571938,1.440340053,1.388330300,1.289428640,1.195675909,1.074435299,1.027896652,0.897847725,60.755,223.776,228.126,233.454,237.907,243.366,249.236,254.927,259.052,262.407,265.568,430.460427300,426.552137330,411.512284443,393.081001776,378.015470458,370.222107099,361.476304890,362.095602147,356.048800961,362.717075594
E09000018,E09000018,Hounslow,Hounslow,F,Per Capita Emissions (t) 2005,,,1/1/2005,7.159995744,491.583208888,492.137657603,483.552202342,491.082924704,442.089098635,476.379181447,416.892870903,450.346961977,440.487918333,367.460336773,Polygon,1602.235207529,1638.988718493,1595.653283920,1537.281078274,1420.353978620,1525.975302539,1412.903720456,1481.030332526,1424.977047727,1277.243342973,5658.541,678.421919905,718.657461774,699.041225197,651.676811741,598.861079226,678.084585353,633.338868754,667.513333103,627.412431782,546.168082881,1.769651437,1.641461785,1.547571938,1.440340053,1.388330300,1.289428640,1.195675909,1.074435299,1.027896652,0.897847725,60.755,223.776,228.126,233.454,237.907,243.366,249.236,254.927,259.052,262.407,265.568,430.460427300,426.552137330,411.512284443,393.081001776,378.015470458,370.222107099,361.476304890,362.095602147,356.048800961,362.717075594
E09000009,E09000009,Ealing,Ealing,F,Per Capita Emissions (t) 2014,,,1/1/2014,3.921567076,685.405290191,680.127651678,664.099049748,672.085854847,605.926696906,651.858614668,565.875433649,611.665793582,600.829967608,498.351320459,Polygon,1676.789470726,1710.182850578,1698.642782004,1696.538344497,1546.004300125,1605.032445309,1486.093332016,1590.799536744,1576.613689963,1341.638684907,5554.428,614.380587973,660.372923593,681.875161309,685.595127240,612.664511130,629.289867941,599.321903877,668.477142959,655.181246272,528.686026089,1.439757107,1.312522714,1.222060220,1.118260270,1.059136510,0.966912871,0.883481275,0.777422616,0.739366493,0.636005193,0,312.774,315.329,318.671,324.022,329.966,334.073,339.314,340.671,342.494,342.118,375.563835455,368.369752593,351.446510727,337.739102141,326.353955578,322.917049828,320.012513216,309.879177586,319.863109589,313.965333166
